UniprotKB	GeneSymbol	GC3	T2	Conections
Q9P1U1	ACTR3B	55.3699284009546	30.7875894988067	18
Q9P1W8	SIRPG	64.9484536082474	28.0927835051546	1
Q9P1W9	PIM2	64.4230769230769	28.2051282051282	18
Q9P1Y5	CAMSAP3	79.2592592592593	18.5185185185185	17
Q9P1Y6	PHRF1	72.7878787878788	17.0909090909091	3
Q9P1Z0	ZBTB4	64.9901380670611	16.0749506903353	13
Q9P1Z2	CALCOCO1	65.606936416185	23.2658959537572	25
Q9P1Z9	CCDC180	66.7571971754481	27.5393807713199	21
Q9P202	WHRN	78.4140969162996	24.4493392070485	19
Q9P206	KIAA1522	65.7335907335907	16.988416988417	9
Q9P209	CEP72	70.9876543209877	23.1481481481481	55
Q9P212	PLCE1	49.8046026921407	25.9227095093357	3
Q9P215	POGK	63.9344262295082	26.7213114754098	2
Q9P218	COL20A1	77.3540856031128	23.8910505836576	3
Q9P219	CCDC88C	73.2371794871795	22.6762820512821	3
Q9P225	DNAH2	70.1219512195122	30.9168925022584	1
Q9P232	CNTN3	40.0388726919339	26.7249757045675	2
Q9P242	NYAP2	64.0672782874618	18.1957186544343	3
Q9P243	ZFAT	65.6752411575563	22.588424437299	3
Q9P244	LRFN1	80.9386973180077	25.5747126436782	75
Q9P246	STIM2	42.7041499330656	23.6947791164659	5
Q9P253	VPS18	75.2566735112936	27.4127310061602	34
Q9P258	RCC2	69.5984703632887	21.7973231357553	21
Q9P260	KIAA1468	36.5853658536585	32.520325203252	6
Q9P265	DIP2B	47.8032786885246	28.8524590163934	2
Q9P266	KIAA1462	58.5294117647059	16.9117647058824	2
Q9P267	MBD5	39.0635451505017	22.943143812709	3
Q9P270	SLAIN2	45.360824742268	18.5567010309278	41
Q9P273	TENM3	52.5555555555556	25.2222222222222	4
Q9P275	USP36	67.825311942959	19.2513368983957	31
Q9P278	FNIP2	51.3004484304933	25.0224215246637	2
Q9P281	BAHCC1	54.7759433962264	14.1804245283019	5
Q9P283	SEMA5B	78.0381944444444	21.0069444444444	8
Q9P286	PAK5	61.8055555555556	23.0555555555556	37
Q9P287	BCCIP	46.6666666666667	27.6190476190476	20
Q9P289	STK26	35.7314148681055	26.8585131894484	32
Q9P291	ARMCX1	47.136563876652	26.8722466960352	6
Q9P2A4	ABI3	74.9318801089918	23.1607629427793	63
Q9P2B2	PTGFRN	69.8863636363636	27.2727272727273	1
Q9P2B4	CTTNBP2NL	51.5625	21.09375	27
Q9P2B7	CFAP97	33.0206378986867	18.7617260787992	35
Q9P2D0	IBTK	30.576070901034	28.0649926144756	44
Q9P2D1	CHD7	48.7324883255504	22.4149432955304	16
Q9P2D3	HEATR5B	33.1563706563707	30.550193050193	2
Q9P2D6	FAM135A	29.023746701847	27.9683377308707	2
Q9P2D7	DNAH1	79.3350265527592	30.6164858000462	1
Q9P2D8	UNC79	52.2382397572079	29.7799696509863	1
Q9P2D8	UNC79	51.2820512820513	31.0622710622711	1
Q9P2E2	KIF17	81.2621359223301	24.4660194174757	2
Q9P2E3	ZNFX1	60.6044815007817	26.6284523189161	22
Q9P2E7	PCDH10	72.0461095100865	25.1681075888569	5
Q9P2E9	RRBP1	74.9513303049968	14.5360155743024	13
Q9P2F5	STOX2	59.7626752966559	18.0151024811219	1
Q9P2F6	ARHGAP20	46.8959731543624	24.244966442953	1
Q9P2F8	SIPA1L2	57.6320371445154	23.6215902495647	16
Q9P2F9	ZNF319	82.3327615780446	17.8387650085763	17
Q9P2G1	ANKIB1	37.1559633027523	22.3853211009174	2
Q9P2G3	KLHL14	70.2702702702703	27.9809220985692	1
Q9P2G9	KLHL8	34.4605475040258	28.341384863124	12
Q9P2H0	CEP126	26.536312849162	22.0670391061453	89
Q9P2H3	IFT80	29.305912596401	28.9203084832905	20
Q9P2I0	CPSF2	34.3550446998723	29.2464878671775	20
Q9P2J2	IGSF9	69.6610169491525	25.5084745762712	1
Q9P2J3	KLHL9	34.9514563106796	30.5825242718447	7
Q9P2J5	LARS	40.8666100254885	28.8870008496177	22
Q9P2J8	ZNF624	35.2193995381062	19.3995381062356	7
Q9P2K1	CC2D2A	42.5663170882171	26.4651449722394	35
Q9P2K2	TXNDC16	30.6295399515738	33.4140435835351	3
Q9P2K3	RCOR3	42.7797833935018	19.85559566787	77
Q9P2K5	MYEF2	37.603993344426	25.2911813643927	31
Q9P2K6	KLHL42	79.6442687747035	29.2490118577075	26
Q9P2K8	EIF2AK4	51.3333333333333	28	13
Q9P2K9	DISP3	81.335247666906	30.3661162957645	4
Q9P2L0	WDR35	38.917089678511	28.7648054145516	22
Q9P2M4	TBC1D14	59.5100864553314	27.2334293948127	10
Q9P2M7	CGN	68.4385382059801	21.3455149501661	84
Q9P2N2	ARHGAP28	43.972602739726	26.986301369863	3
Q9P2N4	ADAMTS9	50.103305785124	18.75	1
Q9P2N5	RBM27	39.0187987161852	26.3182026593306	7
Q9P2N6	KANSL3	60.4095563139932	25.028441410694	9
Q9P2N7	KLHL13	43.140243902439	30.4878048780488	18
Q9P2P1	NYNRIN	67.2527472527473	26.1538461538462	2
Q9P2P5	HECW2	52.2568340750159	23.2040686586141	1
Q9P2P6	STARD9	54.7252747252747	22.8571428571429	4
Q9P2Q2	FRMD4A	70.5769230769231	21.25	1
Q9P2R3	ANKFY1	62.9376601195559	28.6080273270709	23
Q9P2R6	RERE	68.0280791320995	16.9112954690491	30
Q9P2R7	SUCLA2	34.9137931034483	31.25	14
Q9P2S2	NRXN2	81.6251830161054	27.3792093704246	2
Q9P2S5	WRAP73	75.4880694143167	29.2841648590022	80
Q9P2T0	THEG	74.2105263157895	21.5789473684211	2
Q9P2T1	GMPR2	55.3133514986376	28.8828337874659	1
Q9P2W1	PSMC3IP	66.9724770642202	22.9357798165138	16
Q9P2W3	GNG13	91.1764705882353	29.4117647058824	25
Q9P2W7	B3GAT1	85.9701492537313	28.0597014925373	2
Q9P2W9	STX18	52.9761904761905	27.0833333333333	15
Q9P2X0	DPM3	75.609756097561	34.9593495934959	5
Q9P2X3	IMPACT	39.5638629283489	26.1682242990654	16
Q9P2X7	DELEC1	46.4788732394366	29.5774647887324	2
Q9P2Y4	ZNF219	74.4121715076072	14.5228215767635	14
Q9P2Y5	UVRAG	47.4285714285714	26.1428571428571	50
Q9P2Z0	THAP10	54.2635658914729	19.3798449612403	10
Q9TNN7	HLA-C	78.4741144414169	20.4359673024523	5
Q9UBA6	C6orf48	50	30.2631578947368	1
Q9UBB4	ATXN10	50.6302521008403	33.1932773109244	29
Q9UBB5	MBD2	57.7669902912621	17.4757281553398	15
Q9UBB6	NCDN	77.2602739726027	29.041095890411	15
Q9UBB9	TFIP11	70.763723150358	26.6109785202864	217
Q9UBC0	ONECUT1	46.007326007326	19.5604395604396	1
Q9UBC1	NFKBIL1	67.5392670157068	15.9685863874346	18
Q9UBC2	EPS15L1	61.9653179190751	23.6994219653179	29
Q9UBC3	DNMT3B	67.4473067915691	22.7166276346604	28
Q9UBC5	MYO1A	66.4750957854406	29.6934865900383	7
Q9UBC7	GALP	67.5213675213675	30.7692307692308	2
Q9UBC9	SPRR3	53.5294117647059	15.8823529411765	1
Q9UBD0	HSFX2	59.9056603773585	22.1698113207547	11
Q9UBD3	XCL2	58.2608695652174	29.5652173913043	2
Q9UBD5	ORC3	40.5898876404494	31.3202247191011	30
Q9UBD6	RHCG	75625	37.5	2
Q9UBD9	CLCF1	76.5486725663717	25.6637168141593	2
Q9UBE0	SAE1	55.043227665706	29.3948126801153	24
Q9UBE8	NLK	42.4242424242424	26.5151515151515	65
Q9UBF1	MAGEC2	55.0802139037433	28.0748663101604	9
Q9UBF2	COPG2	45.4128440366972	31.1926605504587	11
Q9UBF6	RNF7	73.6842105263158	21.9298245614035	27
Q9UBF8	PI4KB	65.8624849215923	28.8299155609168	11
Q9UBF9	MYOT	36.4729458917836	22.0440881763527	12
Q9UBG0	MRC2	82.5	20.9459459459459	12
Q9UBG3	CRNN	62.0967741935484	13.3064516129032	11
Q9UBG7	RBPJL	78.3365570599613	25.531914893617	1
Q9UBH0	IL36RN	71.1538461538462	30.1282051282051	15
Q9UBH6	XPR1	49.3543758967001	32.7116212338594	10
Q9UBI1	COMMD3	48.469387755102	27.5510204081633	10
Q9UBI4	STOML1	78.9473684210526	33.0827067669173	5
Q9UBI6	GNG12	49.3150684931507	24.6575342465753	11
Q9UBJ2	ABCD2	37.3819163292847	30.3643724696356	2
Q9UBK2	PPARGC1A	47.4342928660826	17.3967459324155	22
Q9UBK5	HCST	61.7021276595745	31.9148936170213	1
Q9UBK7	RABL2A	68.5589519650655	27.5109170305677	1
Q9UBK8	MTRR	42.6997245179063	29.6143250688705	4
Q9UBK9	UXT	65.1898734177215	32.9113924050633	36
Q9UBL0	ARPP21	50.0615006150061	19.3111931119311	2
Q9UBL3	ASH2L	48.1717011128776	20.6677265500795	61
Q9UBL6	CPNE7	84.2271293375394	27.1293375394322	26
Q9UBM4	OPTC	70.5705705705706	30.6306306306306	1
Q9UBM7	DHCR7	82.9831932773109	32.7731092436975	12
Q9UBN4	TRPC4	43.9672801635992	31.4928425357873	2
Q9UBN6	TNFRSF10D	55.297157622739	22.9974160206718	43
Q9UBN7	HDAC6	63.1707317073171	25.0406504065041	113
Q9UBP0	SPAST	41.4910858995138	25.6077795786062	7
Q9UBP4	DKK3	72.6027397260274	23.8356164383562	9
Q9UBP5	HEY2	60.3550295857988	22.4852071005917	19
Q9UBP6	METTL1	61.7328519855596	27.4368231046931	2
Q9UBP8	KAAG1	62.3529411764706	15.2941176470588	1
Q9UBP9	GULP1	30.8196721311475	25.9016393442623	8
Q9UBQ0	VPS29	40.9836065573771	33.879781420765	15
Q9UBQ5	EIF3K	74.4292237442922	31.5068493150685	28
Q9UBQ7	GRHPR	70.8206686930091	29.483282674772	5
Q9UBR2	CTSZ	74.6710526315789	19.4078947368421	18
Q9UBR4	LHX3	87.6884422110553	20.3517587939699	67
Q9UBS0	RPS6KB2	74.7983870967742	26.4112903225806	11
Q9UBS3	DNAJB9	33.9285714285714	23.6607142857143	8
Q9UBS4	DNAJB11	45.9610027855153	28.133704735376	41
Q9UBS5	GABBR1	70.0322234156821	29.2158968850698	13
Q9UBS8	RNF14	49.0526315789474	27.1578947368421	18
Q9UBS9	SUCO	29.7211155378486	24.6215139442231	19
Q9UBT2	UBA2	40.7176287051482	26.9890795631825	15
Q9UBT3	DKK4	49.4983277591973	19.0635451505017	3
Q9UBT6	POLK	31.6877152698048	26.5212399540758	23
Q9UBT7	CTNNAL1	38.2312925170068	30.0680272108844	16
Q9UBU2	DKK2	59.2307692307692	19.2307692307692	2
Q9UBU3	GHRL	70.3389830508475	25.4237288135593	3
Q9UBU6	FAM8A1	61.8357487922705	24.8792270531401	2
Q9UBU7	DBF4	29.4814814814815	24.8888888888889	5
Q9UBU8	MORF4L1	42.4242424242424	24.2424242424242	73
Q9UBU9	NXF1	57.9032258064516	25.3225806451613	98
Q9UBV2	SEL1L	43.1446540880503	25.0314465408805	13
Q9UBV4	WNT16	65.0273224043716	23.224043715847	2
Q9UBV7	B4GALT7	83.5365853658537	27.1341463414634	14
Q9UBV8	PEF1	61.7543859649123	19.2982456140351	47
Q9UBW5	BIN2	53.1802120141343	19.0812720848057	5
Q9UBW7	ZMYM2	32.8737300435414	23.2946298984035	30
Q9UBW8	COPS7A	63.4057971014493	26.8115942028986	47
Q9UBX0	HESX1	40.3225806451613	24.1935483870968	9
Q9UBX2	DUX4	78.5882352941177	14.8235294117647	171
Q9UBX3	SLC25A10	80.2083333333333	31.5972222222222	24
Q9UBX5	FBLN5	61.9153674832962	21.826280623608	15
Q9UBY0	SLC9A2	56.7035670356704	34.8093480934809	1
Q9UBY5	LPAR3	68.6440677966102	37.8531073446328	15
Q9UBY9	HSPB7	77.7777777777778	22.2222222222222	17
Q9UBZ4	APEX2	67.0520231213873	25.4335260115607	11
Q9UBZ9	REV1	36.2619808306709	24.7603833865815	4
Q9UC07	ZNF69	38.0104712041885	16.9633507853403	4
Q9UD71	PPP1R1B	65.3658536585366	14.6341463414634	4
Q9UDR5	AASS	41.4239482200647	30.0970873786408	3
Q9UDT6	CLIP2	83.8586437440306	22.8271251193887	5
Q9UDV6	ZNF212	69.5564516129032	21.1693548387097	30
Q9UDV7	ZNF282	80.6547619047619	19.7916666666667	4
Q9UDW1	UQCR10	89.0625	31.25	7
Q9UDW3	ZMAT5	75.4385964912281	22.2222222222222	2
Q9UDX3	SEC14L4	77.3955773955774	30.7125307125307	19
Q9UDX5	MTFP1	76.6467065868264	28.7425149700599	3
Q9UDY2	TJP2	56.8429890848027	20.5709487825357	39
Q9UDY4	DNAJB4	27.810650887574	24.2603550295858	21
Q9UDY6	TRIM10	69.2946058091286	27.1784232365145	10
Q9UDY8	MALT1	40.6060606060606	28.6060606060606	29
Q9UEE9	CFDP1	46.6666666666667	18.6666666666667	3
Q9UEF7	KL	58.1684981684982	29.5970695970696	1
Q9UEG4	ZNF629	82.6436781609195	17.2413793103448	1
Q9UER7	DAXX	60.1889338731444	19.5681511470985	113
Q9UET6	FTSJ1	71.2121212121212	26.3636363636364	106
Q9UEU0	VTI1B	57.0815450643777	27.0386266094421	23
Q9UEU5	GAGE8	51.5625	23.4375	2
Q9UEW8	STK39	46.1678832116788	25.9124087591241	9
Q9UEY8	ADD3	38.7553041018388	26.1669024045262	16
Q9UF11	PLEKHB1	76.2295081967213	22.1311475409836	9
Q9UF47	DNAJC5B	52.5	23	1
Q9UF56	FBXL17	66.8091168091168	22.3646723646724	1
Q9UF72	TP73-AS1	60.8910891089109	23.7623762376238	21
Q9UF83	Undef	74.3506493506494	13.3116883116883	2
Q9UFB7	ZBTB47	83.6021505376344	19.8924731182796	13
Q9UFC0	LRWD1	83.7962962962963	26.8518518518519	24
Q9UFD9	RIMBP3	74.6951219512195	21.0975609756098	29
Q9UFF9	CNOT8	49.4880546075085	33.1058020477816	21
Q9UFG5	C19orf25	80.672268907563	22.6890756302521	21
Q9UFN0	NIPSNAP3A	38.7096774193548	27.4193548387097	11
Q9UFW8	CGGBP1	44.047619047619	23.8095238095238	21
Q9UG01	IFT172	56.9714285714286	26.5714285714286	24
Q9UG22	GIMAP2	50.5917159763314	30.1775147928994	3
Q9UG56	PISD	77.5609756097561	28.2926829268293	6
Q9UG63	ABCF2	62.0192307692308	28.3653846153846	16
Q9UGB7	MIOX	85.3146853146853	29.020979020979	2
Q9UGC6	RGS17	41.7061611374408	22.7488151658768	37
Q9UGH3	SLC23A2	60.0614439324117	33.7941628264209	1
Q9UGI0	ZRANB1	37.9591836734694	23.8095238095238	158
Q9UGI6	KCNN3	53.1868131868132	19.7802197802198	1
Q9UGI8	TES	54.2654028436019	22.9857819905213	15
Q9UGI9	PRKAG3	70.2040816326531	29.3877551020408	3
Q9UGJ0	PRKAG2	56.140350877193	27.719298245614	17
Q9UGJ1	TUBGCP4	53.5928143712575	33.0838323353293	43
Q9UGK3	STAP2	72.029702970297	25.990099009901	8
Q9UGK8	SERGEF	49.8910675381264	22.4400871459695	9
Q9UGL1	KDM5B	47.378640776699	26.2783171521036	6
Q9UGL9	CRCT1	81.1881188118812	3.96039603960396	52
Q9UGM1	CHRNA9	63.5416666666667	31.6666666666667	2
Q9UGM3	DMBT1	60.0248550124275	20.0082850041425	6
Q9UGM5	FETUB	51.6971279373368	25.3263707571802	1
Q9UGM6	WARS2	57.617728531856	30.1939058171745	3
Q9UGN4	CD300A	62.3333333333333	27	3
Q9UGN5	PARP2	49.6575342465753	25	58
Q9UGP4	LIMD1	64.5494830132939	20.8271787296898	10
Q9UGP5	POLL	64.0625	24.1319444444444	38
Q9UGP8	SEC63	36.9250985545335	26.281208935611	18
Q9UGQ2	CACFD1	83.8150289017341	30.635838150289	1
Q9UGR2	ZC3H7B	80.7770961145194	23.8241308793456	7
Q9UGT4	SUSD2	81.4094775212637	24.179829890644	4
Q9UGU0	TCF20	49.0566037735849	15.9612442631311	28
Q9UGU5	HMGXB4	47.8405315614618	19.7674418604651	28
Q9UGY1	NOL12	74.2990654205608	16.8224299065421	15
Q9UH03	SEPT3	72.3646723646724	28.7749287749288	16
Q9UH17	APOBEC3B	68.668407310705	27.6762402088773	9
Q9UH62	ARMCX3	40	28.6842105263158	6
Q9UH65	SWAP70	54.0955631399317	25.7679180887372	4
Q9UH73	EBF1	65.7094594594595	26.1824324324324	6
Q9UH77	KLHL3	62.9251700680272	29.2517006802721	7
Q9UH90	FBXO40	59.4366197183099	25.7746478873239	1
Q9UH92	MLX	73.2441471571906	21.4046822742475	24
Q9UH99	SUN2	76.8802228412256	24.0947075208914	46
Q9UHA2	SS18L2	62.8205128205128	26.9230769230769	9
Q9UHA3	RSL24D1	43.2926829268293	25.609756097561	4
Q9UHA4	LAMTOR3	34.4	34.4	28
Q9UHA7	IL36A	61.0062893081761	31.4465408805031	1
Q9UHB4	NDOR1	78.5953177257525	29.7658862876254	20
Q9UHB6	LIMA1	45.5263157894737	18.2894736842105	230
Q9UHB7	AFF4	42.5257731958763	14.5189003436426	25
Q9UHB9	SRP68	56.2101910828026	25.796178343949	17
Q9UHC1	MLH3	37.07015130674	26.1348005502063	41
Q9UHC6	CNTNAP2	58.7837837837838	24.7747747747748	7
Q9UHC7	MKRN1	56.5217391304348	19.4616977225673	23
Q9UHC9	NPC1L1	77.4264705882353	33.1617647058824	1
Q9UHD1	CHORDC1	32.7327327327327	21.6216216216216	49
Q9UHD2	TBK1	29.8630136986301	30.2739726027397	94
Q9UHD4	CIDEB	64.0909090909091	28.6363636363636	7
Q9UHD8	SEPT9	83.4752981260647	24.0204429301533	17
Q9UHD9	UBQLN2	57.76	24.8	232
Q9UHE8	STEAP1	41.1764705882353	36.7647058823529	2
Q9UHF0	TAC3	63.9344262295082	28.6885245901639	6
Q9UHF1	EGFL7	78.8321167883212	20.0729927007299	15
Q9UHF3	NAT8B	68.859649122807	33.7719298245614	1
Q9UHF4	IL20RA	52.5270758122744	25.4512635379061	4
Q9UHF5	IL17B	82.8729281767956	28.1767955801105	1
Q9UHF7	TRPS1	47.1228615863142	20.0622083981337	15
Q9UHG0	DCDC2	48.0083857442348	22.6415094339623	19
Q9UHG2	PCSK1N	80.4597701149425	23.3716475095785	1
Q9UHG3	PCYOX1	47.2332015810277	31.4229249011858	1
Q9UHH9	IP6K2	60.9958506224066	25.7261410788382	9
Q9UHI5	SLC7A8	71.0820895522388	37.3134328358209	1
Q9UHI6	DDX20	43.030303030303	25.3333333333333	40
Q9UHI7	SLC23A1	70.2838063439065	35.7262103505843	25
Q9UHI8	ADAMTS1	59.9173553719008	21.2809917355372	3
Q9UHJ3	SFMBT1	46.0207612456747	24.6828143021915	29
Q9UHJ6	SHPK	71.3987473903967	28.6012526096033	1
Q9UHJ9	PGAP2	80.3921568627451	36.4705882352941	10
Q9UHK0	NUFIP1	43.9516129032258	18.9516129032258	8
Q9UHL0	DDX25	51.0330578512397	31.8181818181818	1
Q9UHL3	FAM153A	57.8778135048232	22.8295819935691	2
Q9UHL4	DPP7	85.8012170385396	26.369168356998	4
Q9UHL9	GTF2IRD1	75.7291666666667	26.9791666666667	33
Q9UHN1	POLG2	48.3539094650206	29.2181069958848	10
Q9UHN6	TMEM2	43.7138728323699	26.8063583815029	1
Q9UHP3	USP25	35.2272727272727	26.7045454545455	26
Q9UHP6	RSPH14	77.0773638968481	32.9512893982808	37
Q9UHP7	CLEC2D	38.5416666666667	24.4791666666667	27
Q9UHQ1	NARF	60.8315098468271	25.382932166302	8
Q9UHQ4	BCAP29	33.8842975206612	32.2314049586777	1
Q9UHQ7	TCEAL9	40	21.9047619047619	5
Q9UHQ9	CYB5R1	67.3202614379085	31.6993464052288	8
Q9UHR4	BAIAP2L1	56.0546875	23.6328125	24
Q9UHR5	SAP30BP	57.6051779935275	18.4466019417476	28
Q9UHR6	ZNHIT2	74.009900990099	21.039603960396	6
Q9UHV2	SERTAD1	69.620253164557	24.8945147679325	35
Q9UHV5	RAPGEFL1	74.5059288537549	32.4110671936759	1
Q9UHV7	MED13	30.5747126436782	24.7816091954023	19
Q9UHV8	LGALS13	56.4285714285714	36.4285714285714	6
Q9UHV9	PFDN2	64.5161290322581	23.8709677419355	53
Q9UHW5	GPN3	48.7719298245614	33.3333333333333	12
Q9UHW9	SLC12A6	50.9991311902693	33.1016507384883	3
Q9UHX1	PUF60	74.8214285714286	27.1428571428571	89
Q9UHX3	ADGRE2	71.8446601941748	28.6407766990291	1
Q9UHY1	NRBP1	57.089552238806	27.2388059701493	14
Q9UHY7	ENOPH1	51.9083969465649	29.3893129770992	11
Q9UHY8	FEZ2	54.8022598870056	24.5762711864407	4
Q9UI08	EVL	64.9880095923261	18.705035971223	17
Q9UI09	NDUFA12	44.5205479452055	23.2876712328767	45
Q9UI10	EIF2B4	53.2442748091603	26.3358778625954	20
Q9UI12	ATP6V1H	46.0743801652893	29.5454545454545	14
Q9UI14	RABAC1	80.1075268817204	33.8709677419355	57
Q9UI26	IPO11	34.6311475409836	35.4508196721311	14
Q9UI30	TRMT112	74.6031746031746	34.1269841269841	21
Q9UI32	GLS2	63.681592039801	28.3582089552239	2
Q9UI33	SCN11A	52.0647321428571	35.7700892857143	1
Q9UI36	DACH1	58.2743988684583	21.4992927864215	21
Q9UI38	PRSS50	79.5336787564767	26.1658031088083	6
Q9UI47	CTNNA3	43.75	28.7946428571429	42
Q9UI95	MAD2L2	76.8867924528302	36.7924528301887	38
Q9UIA0	CYTH4	82.2784810126582	27.3417721518987	13
Q9UIA9	XPO7	57.2610294117647	32.8125	17
Q9UIB8	CD84	50.5780346820809	27.1676300578035	5
Q9UIC8	LCMT1	54.6268656716418	28.3582089552239	2
Q9UID3	VPS51	82.7586206896552	28.2247765006386	47
Q9UID6	ZNF639	31.8930041152263	23.4567901234568	13
Q9UIE0	ZNF230	47.1578947368421	22.3157894736842	7
Q9UIF3	TEKT2	74.9419953596288	25.2900232018561	3
Q9UIF7	MUTYH	66.9104204753199	23.400365630713	14
Q9UIF8	BAZ2B	31.728332488596	21.7942219969589	8
Q9UIF9	BAZ2A	57.1878279118573	22.9800629590766	8
Q9UIG0	BAZ1B	49.2587601078167	22.7088948787062	17
Q9UIG4	PSORS1C2	59.8540145985402	14.5985401459854	19
Q9UIG5	PSORS1C1	50.9803921568627	21.5686274509804	1
Q9UIG8	SLCO3A1	77.4964838255977	31.9268635724332	1
Q9UIH9	KLF15	73.8609112709832	21.5827338129496	20
Q9UII2	ATPIF1	57.9439252336449	20.5607476635514	9
Q9UII4	HERC5	43.9024390243902	29.8536585365854	16
Q9UII5	ZNF107	31.1840562719812	18.4056271981243	4
Q9UII6	DUSP13	74.3718592964824	31.6582914572864	10
Q9UIJ7	AK3	55.2631578947368	28.5087719298246	7
Q9UIK4	DAPK2	72.2371967654987	30.9973045822102	11
Q9UIK5	TMEFF2	46.1333333333333	20.5333333333333	3
Q9UIL1	SCOC	34.9593495934959	26.8292682926829	16
Q9UIL1	SCOC	45625	26.25	16
Q9UIL4	KIF25	64.9350649350649	25.7142857142857	1
Q9UIL8	PHF11	38.2530120481928	24.6987951807229	6
Q9UIM3	FKBPL	54	22.5714285714286	45
Q9UIQ6	LNPEP	41.812865497076	31.4814814814815	21
Q9UIS9	MBD1	63.5313531353135	16.5016501650165	17
Q9UIU6	SIX4	58.4756898817346	25.0985545335085	2
Q9UIV1	CNOT7	39.5104895104895	30.0699300699301	26
Q9UIV8	SERPINB13	51.7857142857143	29.8469387755102	2
Q9UIW0	VAX2	78.0068728522337	18.213058419244	3
Q9UIW2	PLXNA1	49.6666666666667	18.8333333333333	2
Q9UIX4	KCNG1	93.7743190661479	32.1011673151751	1
Q9UJ04	TSPYL4	61.9277108433735	21.2048192771084	14
Q9UJ14	GGT7	72.3981900452489	28.657616892911	14
Q9UJ37	ST6GALNAC2	68.8	29.8666666666667	1
Q9UJ41	RABGEF1	52.8913963328632	22.8490832157969	68
Q9UJ55	MAGEL2	65.8126501200961	20.7365892714171	3
Q9UJ70	NAGK	68.7979539641944	27.3657289002558	36
Q9UJ71	CD207	58.9665653495441	27.355623100304	4
Q9UJ72	ANXA10	47.3846153846154	29.5384615384615	2
Q9UJ78	ZMYM5	28.2089552238806	22.6865671641791	5
Q9UJ83	HACL1	42.6597582037997	29.3609671848014	5
Q9UJ90	KCNE5	86.013986013986	24.4755244755245	2
Q9UJA3	MCM8	33.8882282996433	27.4673008323424	2
Q9UJA5	TRMT6	42.1686746987952	24.0963855421687	12
Q9UJC3	HOOK1	36.8998628257888	26.0631001371742	22
Q9UJC5	SH3BGRL2	56.4814814814815	28.7037037037037	2
Q9UJD0	RIMS3	77.3462783171521	23.9482200647249	5
Q9UJD7	DISP3	43.8661710037175	18.5873605947955	1
Q9UJF2	RASAL2	51.7543859649123	25.4385964912281	59
Q9UJG1	MOSPD1	35.0467289719626	34.1121495327103	1
Q9UJJ7	RPUSD1	83.7060702875399	23.961661341853	1
Q9UJJ9	GNPTG	79.4117647058823	23.8562091503268	3
Q9UJK0	TSR3	81.7891373801917	21.0862619808307	2
Q9UJL9	ZFP69B	35.3348729792148	21.7090069284065	1
Q9UJM3	ERRFI1	39.0928725701944	21.1663066954644	30
Q9UJP4	KLHL21	88.1270903010033	26.2541806020067	1
Q9UJQ4	SALL4	66.3187855787476	22.3908918406072	1
Q9UJS0	SLC25A13	40.8284023668639	31.8047337278107	44
Q9UJT2	TSKS	78.2462057335582	21.5851602023609	10
Q9UJT9	FBXL7	84.7560975609756	27.2357723577236	5
Q9UJU2	LEF1	51.25	19.5	56
Q9UJU5	FOXD3	86.8475991649269	18.580375782881	18
Q9UJU6	DBNL	75.4060324825986	19.7215777262181	17
Q9UJV3	MID2	54.0502793296089	26.6759776536313	229
Q9UJV9	DDX41	74.3178170144462	28.2504012841091	156
Q9UJW0	DCTN4	49.6746203904555	25.8134490238612	9
Q9UJW2	TINAG	39.2033542976939	19.706498951782	2
Q9UJW3	DNMT3L	72.0930232558139	28.1653746770026	11
Q9UJW7	ZNF229	53.0266343825666	18.5230024213075	2
Q9UJW8	ZNF180	34.9206349206349	18.3261183261183	4
Q9UJW9	SERTAD3	66.497461928934	26.9035532994924	43
Q9UJX0	OSGIN1	82.7094474153298	26.5597147950089	46
Q9UJX2	CDC23	48.8175675675676	28.0405405405405	111
Q9UJX3	ANAPC7	49.2932862190813	27.9151943462898	23
Q9UJX4	ANAPC5	58.7301587301587	31.0846560846561	24
Q9UJX5	ANAPC4	33.7453646477132	31.1495673671199	26
Q9UJX6	ANAPC2	83.4750911300121	29.5261239368165	31
Q9UJY1	HSPB8	65.989847715736	24.3654822335025	20
Q9UJY4	GGA2	61.5635179153095	28.0130293159609	19
Q9UJY5	GGA1	79.0625	26.5625	25
Q9UJZ1	STOML2	61.3445378151261	27.4509803921569	18
Q9UK05	GDF2	54.0344514959202	19.6736174070716	6
Q9UK08	GNG8	78.8732394366197	30.9859154929577	3
Q9UK11	ZNF223	46.1697722567288	22.1532091097308	6
Q9UK13	ZNF221	41.2621359223301	19.9029126213592	3
Q9UK17	KCND3	81.4024390243902	29.1158536585366	1
Q9UK22	FBXO2	87.2053872053872	22.5589225589226	2
Q9UK23	NAGPA	79.2635658914729	21.8992248062016	2
Q9UK32	RPS6KA6	32.0375335120643	29.6246648793566	29
Q9UK33	ZNF580	87.2832369942196	15.606936416185	21
Q9UK39	NOCT	57.8703703703704	25	2
Q9UK41	VPS28	84.2342342342342	29.2792792792793	26
Q9UK45	LSM7	87.5	29.8076923076923	26
Q9UK53	ING1	78.7234042553192	18.2033096926714	16
Q9UK55	SERPINA10	62.4719101123596	33.2584269662921	2
Q9UK58	CCNL1	43.8330170777989	20.303605313093	26
Q9UK59	DBR1	39.4495412844037	24.2201834862385	2
